model,metric,step,value,metrics_file
LISTA-BD,train/spectral_radius,173000,1.0271306037902832,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,173500,1.0271413326263428,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,174000,1.0270586013793945,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,174500,1.0270105600357056,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,175000,1.0271496772766113,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,175500,1.0270941257476807,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,176000,1.027195930480957,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,176500,1.0272074937820435,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,177000,1.027253270149231,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,177500,1.0273001194000244,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,178000,1.0271880626678467,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,178500,1.0272749662399292,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,179000,1.0272196531295776,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,179500,1.0272363424301147,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,180000,1.0272483825683594,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,180500,1.0274155139923096,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,181000,1.0271483659744263,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,181500,1.0272306203842163,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,182000,1.0272777080535889,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,182500,1.0271953344345093,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,183000,1.0272536277770996,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,183500,1.0271861553192139,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,184000,1.0270960330963135,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,184500,1.027022123336792,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,185000,1.0270559787750244,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,185500,1.0270484685897827,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,186000,1.026992678642273,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,186500,1.0270792245864868,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,187000,1.0269341468811035,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,187500,1.0269837379455566,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,188000,1.0268384218215942,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,188500,1.0268446207046509,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,189000,1.0267564058303833,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,189500,1.026869535446167,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,190000,1.0266913175582886,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,190500,1.0266156196594238,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,191000,1.02650785446167,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,191500,1.0264679193496704,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,192000,1.026270866394043,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,192500,1.0263186693191528,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,193000,1.0259780883789062,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,193500,1.0260469913482666,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,194000,1.026050329208374,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,194500,1.0260149240493774,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,195000,1.0259058475494385,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,195500,1.0258020162582397,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,196000,1.025689959526062,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,196500,1.0257939100265503,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,197000,1.0256428718566895,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,197500,1.0256708860397339,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,198000,1.0255883932113647,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,198500,1.0254570245742798,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,199000,1.0253832340240479,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,199500,1.0253983736038208,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/spectral_radius,199999,1.0251013040542603,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,0,0.33322253823280334,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,500,0.055443789809942245,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,1000,0.0364002026617527,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,1500,0.029558412730693817,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,2000,0.02423454448580742,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,2500,0.02203000895678997,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,3000,0.01924237422645092,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,3500,0.01801515556871891,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,4000,0.016105495393276215,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,4500,0.015454473905265331,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,5000,0.01417878083884716,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,5500,0.013680604286491871,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,6000,0.012777280993759632,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,6500,0.012308715842664242,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,7000,0.011670609004795551,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,7500,0.01129823736846447,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,8000,0.010845555923879147,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,8500,0.01048198714852333,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,9000,0.010096502490341663,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,9500,0.0099076172336936,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,10000,0.009727587923407555,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,10500,0.00931515172123909,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,11000,0.009099849499762058,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,11500,0.00884866900742054,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,12000,0.008762242272496223,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,12500,0.008504764176905155,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,13000,0.008421815931797028,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,13500,0.008266057819128036,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,14000,0.008099125698208809,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,14500,0.007881859317421913,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,15000,0.007887635380029678,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,15500,0.0076376767829060555,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,16000,0.007696180604398251,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,16500,0.007570116780698299,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,17000,0.007449362426996231,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,17500,0.007226539775729179,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,18000,0.007373647764325142,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,18500,0.006977197248488665,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,19000,0.007081926334649324,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,19500,0.006759420037269592,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,20000,0.006927185691893101,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,20500,0.0065440284088253975,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,21000,0.007001680787652731,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,21500,0.006398391909897327,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
LISTA-BD,train/loss,22000,0.006607092451304197,/network/scratch/l/lia/skae/transition_rich_basin_partition_final_seed10_20260409/transition_rich_basin_partition/lista_blockdiag_signsplit_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260409-152035/metrics_history.jsonl
